"Sample_Id1","Sample_Id2","sex_combo","season_combo","distance_category","physical_distance","beta_total","beta_replacement","beta_richness"
9015,9063,"similar_male","similar_spring","short",160.25914,0.72047685,0.474866102,0.245610748
9015,9064,"similar_male","similar_spring","short",342.628364,0.257759485,0.074159538,0.183599947
9015,9065,"similar_male","similar_spring","short",1265.895227,0.57234868,0.43135408,0.1409946
9015,9067,"similar_male","similar_spring","short",731.676597,0.136175934,0.102206597,0.033969337
9015,9068,"similar_male","similar_spring","short",1172.039738,0.750959408,0.539134773,0.211824636
9015,9069,"similar_male","similar_spring","short",1506.155664,0.182310432,0.091048684,0.091261748
9015,9070,"similar_male","similar_spring","short",2557.243073,0.610879622,0.58374721,0.027132412
9015,9071,"similar_male","similar_spring","short",2543.884241,0.536733356,0.266185719,0.270547637
9015,9072,"similar_male","similar_spring","medium",6380.233135,0.352535601,0.340141456,0.012394145
9015,9074,"similar_male","similar_spring","long",17588.286938,0.593204572,0.504151645,0.089052926
9015,9075,"similar_male","similar_spring","long",16189.203022,0.615847534,0.449850583,0.165996952
9015,9076,"similar_male","similar_spring","long",18791.423889,0.398585394,0.374366786,0.024218608
9015,9077,"similar_male","similar_spring","long",10262.09355,0.464171207,0.37634715,0.087824057
9015,9078,"similar_male","similar_spring","long",19468.974801,0.433122997,0.143091099,0.290031898
9015,9079,"similar_male","similar_spring","long",10904.736238,0.375531234,0.180096101,0.195435134
9015,9080,"similar_male","similar_spring","long",16211.511458,0.714724408,0.546030286,0.168694122
9015,9084,"similar_male","similar_spring","long",14865.025133,0.782211639,0.620672926,0.161538713
9015,9090,"similar_male","similar_spring","long",16492.494783,0.410474701,0.389026888,0.021447813
9015,9093,"similar_male","similar_spring","long",10598.365829,0.345414043,0.331335078,0.014078965
9015,9094,"similar_male","similar_spring","long",19184.927285,0.823551901,0.577922549,0.245629351
9015,9095,"similar_male","similar_spring","long",11155.052251,0.737520714,0.639295937,0.098224777
9015,9100,"similar_male","similar_spring","long",14786.875805,0.554073182,0.427614446,0.126458736
9015,9101,"similar_male","similar_spring","long",14365.926592,0.234821464,0.210816418,0.024005046
9016,9017,"similar_male","similar_spring","short",2155.265232,0.563543053,0.27383778,0.289705273
9016,9018,"similar_male","similar_spring","short",126.9378,0.449565448,0.400398268,0.049167181
9016,9019,"similar_male","similar_spring","short",1231.633298,0.648801051,0.46859845,0.180202602
9016,9020,"similar_male","similar_spring","short",200.620131,0.2139799,0.067829928,0.146149972
9016,9021,"similar_male","similar_spring","short",1539.882427,0.140092235,0.065483838,0.074608397
9016,9022,"similar_male","similar_spring","short",2306.234317,0.668499219,0.449456095,0.219043124
9016,9023,"similar_male","similar_spring","short",1845.722973,0.486960627,0.385172121,0.101788506
9016,9024,"similar_male","similar_spring","medium",4186.335686,0.349752314,0.052483921,0.297268392
9016,9025,"similar_male","similar_spring","medium",6490.272682,0.39444006,0.109997173,0.284442887
9016,9026,"similar_male","similar_spring","medium",4369.899197,0.425137389,0.147280805,0.277856584
9016,9027,"similar_male","similar_spring","medium",5047.994901,0.250691408,0.15553578,0.095155628
9016,9028,"similar_male","similar_spring","medium",4354.204067,0.445430568,0.228874978,0.21655559
9016,9029,"similar_male","similar_spring","medium",7995.022343,0.758014526,0.476824317,0.281190209
9016,9030,"similar_male","similar_spring","medium",6243.951017,0.32424268,0.213399482,0.110843197
9016,9031,"similar_male","similar_spring","medium",6459.783704,0.235144821,0.148595819,0.086549002
9016,9032,"similar_male","similar_spring","medium",6223.061159,0.748085938,0.612068253,0.136017685
9016,9033,"similar_male","similar_spring","long",18505.374284,0.178829462,0.122499168,0.056330294
9016,9034,"similar_male","similar_spring","long",19122.36608,0.447492517,0.384767597,0.06272492
9016,9035,"similar_male","similar_spring","long",11407.004795,0.271738058,0.168218007,0.103520051
9016,9036,"similar_male","similar_spring","long",18087.017282,0.285986013,0.17233962,0.113646394
9016,9037,"similar_male","similar_spring","long",14309.848987,0.427226342,0.416473442,0.0107529
9016,9038,"similar_male","similar_spring","long",16025.181257,0.842970763,0.579507424,0.263463339
9016,9039,"similar_male","similar_spring","medium",8640.399411,0.224612757,0.101858275,0.122754482
9016,9040,"similar_male","similar_spring","medium",4627.607288,0.482944679,0.452829825,0.030114854
9016,9041,"similar_male","similar_spring","long",14626.504498,0.469410293,0.228283595,0.241126699
9016,9042,"similar_male","similar_spring","long",19930.989252,0.644710061,0.404908205,0.239801855
9016,9043,"similar_male","similar_spring","medium",7004.194982,0.374385476,0.122986611,0.251398866
9016,9044,"similar_male","similar_spring","medium",4877.367565,0.628268328,0.517512732,0.110755596
9016,9045,"similar_male","similar_spring","medium",8311.61354,0.281929418,0.182858731,0.099070687
9016,9046,"similar_male","similar_spring","medium",5543.58312,0.208070694,0.160764233,0.047306461
9016,9047,"similar_male","similar_spring","medium",3219.126372,0.482606498,0.2960815,0.186524998
9016,9051,"similar_male","similar_spring","medium",4918.900999,0.227676073,0.166572734,0.061103339
9016,9052,"similar_male","similar_spring","medium",3689.743694,0.83448667,0.588904421,0.245582249
9016,9053,"similar_male","similar_spring","medium",4789.947001,0.753771875,0.557486557,0.196285318
9016,9054,"similar_male","similar_spring","medium",8262.423838,0.829204409,0.540282989,0.28892142
9016,9055,"similar_male","similar_spring","medium",5344.320263,0.225323142,0.113497426,0.111825717
9016,9056,"similar_male","similar_spring","short",2848.094076,0.233981377,0.090351926,0.143629451
9016,9057,"similar_male","similar_spring","short",2894.161632,0.430872129,0.370313613,0.060558516
9016,9058,"similar_male","similar_spring","short",2106.784065,0.430094021,0.207401721,0.2226923
9016,9059,"similar_male","similar_spring","short",607.853117,0.410583781,0.218943135,0.191640646
9016,9060,"similar_male","similar_spring","short",564.627578,0.815028423,0.579245392,0.235783031
9016,9061,"similar_male","similar_spring","short",2904.105505,0.351931858,0.184826756,0.167105103
9016,9062,"similar_male","similar_spring","short",1742.559557,0.737159163,0.479455984,0.257703179
9016,9063,"similar_male","similar_spring","long",12182.167977,0.665810612,0.482194634,0.183615978
9016,9064,"similar_male","similar_spring","long",18811.696526,0.443011025,0.169356224,0.2736548
9016,9065,"similar_male","similar_spring","long",11990.548899,0.321760545,0.068270934,0.253489611
9016,9067,"similar_male","similar_spring","long",15418.257726,0.308815093,0.130841471,0.177973622
9016,9068,"similar_male","similar_spring","long",12845.895146,0.621683696,0.387507081,0.234176615
9016,9069,"similar_male","similar_spring","long",19568.419197,0.23109597,0.102068406,0.129027564
9016,9070,"similar_male","similar_spring","short",1030.494861,0.71435117,0.49291524,0.22143593
9016,9071,"similar_male","similar_spring","short",2984.223733,0.453872796,0.289423219,0.164449577
9016,9072,"similar_male","similar_spring","short",2846.553145,0.350140129,0.3426377,0.00750243
9016,9074,"similar_male","similar_spring","short",1370.315427,0.847140115,0.624292154,0.222847961
9016,9075,"similar_male","similar_spring","short",251.627313,0.784248613,0.6277211,0.156527513
9016,9076,"similar_male","similar_spring","short",2860.179419,0.267785446,0.24464655,0.023138896
9016,9077,"similar_male","similar_spring","short",1980.615958,0.442783739,0.351169567,0.091614173
9016,9078,"similar_male","similar_spring","short",114.887879,0.338577152,0.152147903,0.18642925
9016,9079,"similar_male","similar_spring","short",1816.220146,0.442826995,0.254415585,0.188411411
9016,9080,"similar_male","similar_spring","short",2739.899039,0.735164261,0.597217579,0.137946682
9016,9084,"similar_male","similar_spring","medium",7391.539295,0.417141323,0.173259241,0.243882082
9016,9090,"similar_male","similar_spring","medium",4929.735683,0.578392074,0.344909122,0.233482953
9016,9093,"similar_male","similar_spring","long",14540.895691,0.568088743,0.368294451,0.199794291
9016,9094,"similar_male","similar_spring","long",15476.789953,0.78271409,0.572710324,0.210003766
9016,9095,"similar_male","similar_spring","long",12196.109155,0.835365461,0.627510211,0.20785525
9016,9100,"similar_male","similar_spring","medium",6418.842567,0.491490704,0.407470439,0.084020265
9016,9101,"similar_male","similar_spring","long",9005.594663,0.427811025,0.273867663,0.153943363
9017,9018,"similar_male","similar_spring","short",520.862451,0.207625425,0.096953877,0.110671548
9017,9019,"similar_male","similar_spring","short",671.213789,0.380464131,0.089164954,0.291299177
9017,9020,"similar_male","similar_spring","short",282.931567,0.228583162,0.122476364,0.106106798
9017,9021,"similar_male","similar_spring","short",847.944843,0.541592313,0.507292802,0.034299511
9017,9022,"similar_male","similar_spring","short",663.269075,0.670310178,0.478447794,0.191862384
9017,9023,"similar_male","similar_spring","short",2859.343602,0.766309425,0.645185648,0.121123777
9017,9024,"similar_male","similar_spring","medium",7116.998178,0.338628303,0.206644236,0.131984067
9017,9025,"similar_male","similar_spring","medium",4302.299378,0.762359406,0.563383871,0.198975534
9017,9026,"similar_male","similar_spring","medium",8639.971627,0.570740094,0.372977124,0.197762971
9017,9027,"similar_male","similar_spring","medium",4469.031734,0.391501563,0.210752852,0.18074871
9017,9028,"similar_male","similar_spring","medium",8794.609847,0.743027328,0.468746199,0.27428113
9017,9029,"similar_male","similar_spring","medium",3243.855926,0.683336596,0.592663629,0.090672967
9017,9030,"similar_male","similar_spring","medium",7022.196391,0.441190311,0.414351025,0.026839286
9017,9031,"similar_male","similar_spring","medium",5899.383736,0.612626129,0.321995541,0.290630588
9017,9032,"similar_male","similar_spring","medium",5281.874817,0.101380107,0.070470698,0.030909409
9017,9033,"similar_male","similar_spring","long",12822.011237,0.248504344,0.228213566,0.020290778
9017,9034,"similar_male","similar_spring","long",18362.863094,0.716633802,0.438582962,0.278050839
9017,9035,"similar_male","similar_spring","long",16746.129436,0.326323406,0.200313558,0.126009848
9017,9036,"similar_male","similar_spring","long",17694.068387,0.750134531,0.629391891,0.12074264
9017,9037,"similar_male","similar_spring","long",12357.892781,0.629984047,0.40201909,0.227964957
9017,9038,"similar_male","similar_spring","long",19367.44121,0.663152478,0.476396502,0.186755975
9017,9039,"similar_male","similar_spring","medium",6160.200449,0.486607136,0.369073594,0.117533542
9017,9040,"similar_male","similar_spring","medium",8023.24629,0.473640138,0.38949313,0.084147009
9017,9041,"similar_male","similar_spring","long",18101.94622,0.51211971,0.431667263,0.080452447
9017,9042,"similar_male","similar_spring","long",11988.735194,0.493039726,0.383241943,0.109797783
9017,9043,"similar_male","similar_spring","medium",7984.213097,0.30972794,0.293165094,0.016562846
9017,9044,"similar_male","similar_spring","medium",7634.889842,0.441922099,0.361161717,0.080760382
9017,9045,"similar_male","similar_spring","medium",5037.609909,0.290965948,0.268105892,0.022860056
9017,9046,"similar_male","similar_spring","medium",3893.283237,0.392952353,0.141809815,0.251142538
9017,9047,"similar_male","similar_spring","medium",7318.67751,0.412353773,0.356360663,0.05599311
9017,9051,"similar_male","similar_spring","medium",8167.426786,0.137766372,0.104733549,0.033032824
9017,9052,"similar_male","similar_spring","medium",5628.613816,0.579088559,0.469950384,0.109138174
9017,9053,"similar_male","similar_spring","medium",3043.544125,0.679229686,0.379664036,0.299565649
9017,9054,"similar_male","similar_spring","medium",8179.953373,0.415736726,0.371228768,0.044507958
9017,9055,"similar_male","similar_spring","medium",4627.964451,0.408801115,0.322238608,0.086562508
9017,9056,"similar_male","similar_spring","short",1218.521043,0.741188131,0.553385765,0.187802366
9017,9057,"similar_male","similar_spring","short",108.664055,0.30070908,0.224247633,0.076461448
9017,9058,"similar_male","similar_spring","short",1139.259762,0.390031109,0.097394968,0.292636142
9017,9059,"similar_male","similar_spring","short",637.14147,0.486391235,0.270670757,0.215720478
9017,9060,"similar_male","similar_spring","short",1522.434202,0.644941741,0.498310564,0.146631176
9017,9061,"similar_male","similar_spring","short",522.925507,0.346417739,0.308012987,0.038404751
9017,9062,"similar_male","similar_spring","short",2776.164031,0.75964883,0.526373017,0.233275814
9017,9063,"similar_male","similar_spring","long",9981.566471,0.151527409,0.053440161,0.098087248
9017,9064,"similar_male","similar_spring","long",18515.197061,0.872796405,0.588551799,0.284244606
9017,9065,"similar_male","similar_spring","long",14224.975783,0.484677458,0.198994547,0.285682911
9017,9067,"similar_male","similar_spring","long",10170.071574,0.613286445,0.474132269,0.139154175
9017,9068,"similar_male","similar_spring","long",13549.80417,0.250069082,0.097156112,0.15291297
9017,9069,"similar_male","similar_spring","long",17988.032013,0.277159537,0.238083414,0.039076123
9017,9070,"similar_male","similar_spring","short",2616.970498,0.466485208,0.271966673,0.194518535
9017,9071,"similar_male","similar_spring","short",994.60642,0.486942075,0.190639393,0.296302682
9017,9072,"similar_male","similar_spring","short",901.40892,0.204255108,0.053375952,0.150879156
9017,9074,"similar_male","similar_spring","short",2302.980161,0.613180258,0.497364479,0.115815779
9017,9075,"similar_male","similar_spring","short",251.803369,0.507868913,0.439444399,0.068424514
9017,9076,"similar_male","similar_spring","short",2551.276895,0.483883635,0.209616009,0.274267626
9017,9077,"similar_male","similar_spring","short",1931.590138,0.794215539,0.599214832,0.195000707
9017,9078,"similar_male","similar_spring","short",80.242822,0.658497923,0.478425235,0.180072688
9017,9079,"similar_male","similar_spring","short",798.980167,0.142894965,0.110359863,0.032535102
9017,9080,"similar_male","similar_spring","short",985.599998,0.671602754,0.556287473,0.115315281
9017,9084,"similar_male","similar_spring","medium",7379.582996,0.086695797,0.054418754,0.032277043
9017,9090,"similar_male","similar_spring","medium",8737.027979,0.422410325,0.402901209,0.019509116
9017,9093,"similar_male","similar_spring","long",14319.031898,0.468756097,0.281816605,0.186939492
9017,9094,"similar_male","similar_spring","medium",4926.189959,0.54681771,0.518258616,0.028559094
9017,9095,"similar_male","similar_spring","long",12866.700643,0.597269113,0.412346439,0.184922674
9017,9100,"similar_male","similar_spring","medium",5249.625868,0.614773276,0.554081316,0.060691961
9017,9101,"similar_male","similar_spring","medium",4066.444497,0.384710343,0.298911422,0.085798922
9018,9019,"similar_male","similar_spring","short",2456.816777,0.378592298,0.186051646,0.192540652
9018,9020,"similar_male","similar_spring","short",940.98251,0.496643425,0.286030086,0.210613339
9018,9021,"similar_male","similar_spring","short",2441.761005,0.547917274,0.499938467,0.047978807
9018,9022,"similar_male","similar_spring","short",2845.411412,0.625270765,0.477706475,0.14756429
9018,9023,"similar_male","similar_spring","short",2997.810197,0.161832184,0.139800786,0.022031398
9018,9024,"similar_male","similar_spring","medium",6611.494947,0.347476991,0.082798122,0.264678869
9018,9025,"similar_male","similar_spring","medium",4730.827556,0.505428678,0.261517204,0.243911474
9018,9026,"similar_male","similar_spring","medium",3110.867485,0.42068369,0.120813298,0.299870392
9018,9027,"similar_male","similar_spring","medium",5802.073026,0.481781044,0.232212724,0.24956832
9018,9028,"similar_male","similar_spring","medium",3486.349925,0.63448488,0.364351417,0.270133463
9018,9029,"similar_male","similar_spring","medium",7445.402388,0.625835259,0.332347794,0.293487465
9018,9030,"similar_male","similar_spring","medium",8523.93523,0.286779804,0.256685096,0.030094707
9018,9031,"similar_male","similar_spring","medium",3659.118635,0.671660242,0.569747251,0.10191299
9018,9032,"similar_male","similar_spring","medium",7876.29449,0.541545414,0.298543017,0.243002397
9018,9033,"similar_male","similar_spring","long",9488.227126,0.524977308,0.452618673,0.072358634
9018,9034,"similar_male","similar_spring","long",11010.227067,0.471498442,0.299479478,0.172018964
9018,9035,"similar_male","similar_spring","long",14755.560167,0.672040881,0.519946842,0.152094039
9018,9036,"similar_male","similar_spring","long",13691.159969,0.526115823,0.355933172,0.170182651
9018,9037,"similar_male","similar_spring","long",10577.74565,0.579833126,0.482061215,0.097771911
9018,9038,"similar_male","similar_spring","long",15977.593292,0.213899334,0.06116528,0.152734055
9018,9039,"similar_male","similar_spring","medium",4099.899127,0.434801018,0.289779147,0.145021871
9018,9040,"similar_male","similar_spring","medium",7333.952336,0.540387095,0.52776545,0.012621645
9018,9041,"similar_male","similar_spring","medium",7357.623407,0.419949744,0.254789263,0.165160481
9018,9042,"similar_male","similar_spring","medium",3087.464193,0.263853551,0.250098666,0.013754885
9018,9043,"similar_male","similar_spring","medium",5084.606638,0.205808548,0.061243601,0.144564947
9018,9044,"similar_male","similar_spring","medium",3475.135556,0.525388036,0.382405235,0.142982801
9018,9045,"similar_male","similar_spring","medium",7771.191603,0.599030567,0.557921725,0.041108842
9018,9046,"similar_male","similar_spring","medium",7689.526769,0.270312867,0.134824332,0.135488535
9018,9047,"similar_male","similar_spring","medium",8911.666643,0.840581735,0.649172085,0.19140965
9018,9051,"similar_male","similar_spring","short",58.295672,0.506730486,0.451135989,0.055594497
9018,9052,"similar_male","similar_spring","short",951.439296,0.194205315,0.074208168,0.119997147
9018,9053,"similar_male","similar_spring","short",935.724289,0.355168827,0.320521975,0.034646853
9018,9054,"similar_male","similar_spring","short",506.761632,0.152864039,0.071908568,0.080955471
9018,9055,"similar_male","similar_spring","short",1848.607241,0.38472038,0.286234891,0.098485489
9018,9056,"similar_male","similar_spring","short",2066.460657,0.582622016,0.438742976,0.14387904
9018,9057,"similar_male","similar_spring","short",542.838999,0.235929784,0.075729465,0.160200319
9018,9058,"similar_male","similar_spring","short",2102.43729,0.61679668,0.488918293,0.127878387
9018,9059,"similar_male","similar_spring","short",1773.487469,0.42867187,0.42339507,0.0052768
9018,9060,"similar_male","similar_spring","short",861.354834,0.455890157,0.312549617,0.14334054
9018,9061,"similar_male","similar_spring","short",1700.304818,0.318665662,0.216670959,0.101994704
9018,9062,"similar_male","similar_spring","short",1631.254541,0.261581481,0.073432563,0.188148918
9018,9063,"similar_male","similar_spring","medium",3650.828824,0.33949095,0.062229049,0.277261901
9018,9064,"similar_male","similar_spring","long",14550.941237,0.783414198,0.640441744,0.142972454
9018,9065,"similar_male","similar_spring","long",11014.393778,0.125290425,0.067985165,0.05730526
9018,9067,"similar_male","similar_spring","long",13731.521837,0.352073933,0.154416568,0.197657364
9018,9068,"similar_male","similar_spring","long",10002.843437,0.347572323,0.24670322,0.100869104
9018,9069,"similar_male","similar_spring","long",14889.152681,0.38145146,0.235742698,0.145708762
9018,9070,"similar_male","similar_spring","short",1812.970983,0.648418705,0.439256416,0.209162288
9018,9071,"similar_male","similar_spring","short",446.964146,0.470098356,0.174625377,0.295472979
9018,9072,"similar_male","similar_spring","short",2005.761766,0.542060046,0.388245581,0.153814465
9018,9074,"similar_male","similar_spring","short",694.021814,0.297604425,0.28798566,0.009618765
9018,9075,"similar_male","similar_spring","short",117.572083,0.828116232,0.610878158,0.217238074
9018,9076,"similar_male","similar_spring","short",1838.508175,0.549410087,0.464282105,0.085127981
9018,9077,"similar_male","similar_spring","short",2784.279033,0.713624957,0.526412097,0.187212859
9018,9078,"similar_male","similar_spring","short",217.305597,0.460854578,0.320013165,0.140841412
9018,9079,"similar_male","similar_spring","short",2481.342211,0.876930846,0.619487386,0.25744346
9018,9080,"similar_male","similar_spring","short",2122.782805,0.601424043,0.42439298,0.177031063
9018,9084,"similar_male","similar_spring","medium",4457.010846,0.694650098,0.56872526,0.125924838
9018,9090,"similar_male","similar_spring","medium",8807.437497,0.575354311,0.44063923,0.134715082
9018,9093,"similar_male","similar_spring","long",19701.854977,0.574312246,0.495312628,0.078999619
9018,9094,"similar_male","similar_spring","medium",5605.63612,0.338112893,0.129359877,0.208753017
9018,9095,"similar_male","similar_spring","long",10915.167875,0.533414104,0.517739561,0.015674544
9018,9100,"similar_male","similar_spring","medium",5805.509771,0.395369446,0.268088679,0.127280766
9018,9101,"similar_male","similar_spring","medium",3854.69733,0.524122361,0.288941643,0.235180717
9019,9020,"similar_male","similar_spring","short",2842.56356,0.460915522,0.347557403,0.113358119
9019,9021,"similar_male","similar_spring","short",483.071385,0.43060481,0.186557826,0.244046984
9019,9022,"similar_male","similar_spring","short",1923.372186,0.416129217,0.174625726,0.241503491
9019,9023,"similar_male","similar_spring","short",1655.51777,0.457602079,0.203349312,0.254252767
9019,9024,"similar_male","similar_spring","medium",3564.77041,0.740121548,0.631888382,0.108233166
9019,9025,"similar_male","similar_spring","medium",4922.419164,0.409256527,0.117326371,0.291930156
9019,9026,"similar_male","similar_spring","medium",5714.819456,0.194685441,0.072972111,0.12171333
9019,9027,"similar_male","similar_spring","medium",5217.058225,0.143524451,0.082238413,0.061286038
9019,9028,"similar_male","similar_spring","medium",6235.918671,0.7633899,0.599835029,0.163554872
9019,9029,"similar_male","similar_spring","medium",8532.361111,0.344150678,0.17537134,0.168779338
9019,9030,"similar_male","similar_spring","medium",7909.335664,0.749052731,0.540562363,0.208490369
9019,9031,"similar_male","similar_spring","medium",7768.684808,0.682519756,0.446511417,0.236008339
9019,9032,"similar_male","similar_spring","medium",4056.631566,0.307291486,0.292746312,0.014545175
9019,9033,"similar_male","similar_spring","long",14201.040013,0.367402686,0.31479842,0.052604265
9019,9034,"similar_male","similar_spring","long",18175.455592,0.700335623,0.445271451,0.255064172
9019,9035,"similar_male","similar_spring","long",10602.811545,0.391185584,0.296290142,0.094895441
9019,9036,"similar_male","similar_spring","long",10004.573473,0.57609742,0.560003297,0.016094123
9019,9037,"similar_male","similar_spring","long",10730.614329,0.557780052,0.300668707,0.257111345
9019,9038,"similar_male","similar_spring","long",19945.130371,0.439731194,0.414911201,0.024819993
9019,9039,"similar_male","similar_spring","medium",5998.236973,0.573782571,0.341664092,0.232118479
9019,9040,"similar_male","similar_spring","medium",8214.43068,0.511409014,0.313980624,0.19742839
9019,9041,"similar_male","similar_spring","medium",3978.692339,0.238627754,0.225898066,0.012729688
9019,9042,"similar_male","similar_spring","medium",8500.784879,0.423775217,0.2146468,0.209128416
9019,9043,"similar_male","similar_spring","medium",8949.695254,0.76768739,0.473951646,0.293735744
9019,9044,"similar_male","similar_spring","medium",3990.333773,0.487605961,0.228918417,0.258687544
9019,9045,"similar_male","similar_spring","medium",8470.189839,0.398492292,0.284843205,0.113649086
9019,9046,"similar_male","similar_spring","medium",5996.524065,0.588585577,0.358581527,0.23000405
9019,9047,"similar_male","similar_spring","medium",5858.990029,0.607371384,0.587815349,0.019556035
9019,9051,"similar_male","similar_spring","short",811.193326,0.679643482,0.38913679,0.290506692
9019,9052,"similar_male","similar_spring","short",366.397357,0.542071897,0.441542523,0.100529373
9019,9053,"similar_male","similar_spring","medium",6140.107897,0.302162158,0.271140042,0.031022116
9019,9054,"similar_male","similar_spring","medium",3687.697892,0.232092285,0.210174188,0.021918096
9019,9055,"similar_male","similar_spring","medium",5400.381931,0.753037211,0.533553618,0.219483593
9019,9056,"similar_male","similar_spring","short",1180.335537,0.335155988,0.075966571,0.259189417
9019,9057,"similar_male","similar_spring","short",2267.924794,0.659793667,0.374660617,0.28513305
9019,9058,"similar_male","similar_spring","short",304.949301,0.392708228,0.183023054,0.209685174
9019,9059,"similar_male","similar_spring","short",2642.4627,0.591557493,0.303429575,0.288127918
9019,9060,"similar_male","similar_spring","short",753.459199,0.605044856,0.488877231,0.116167625
9019,9061,"similar_male","similar_spring","short",530.118571,0.693608741,0.595753955,0.097854785
9019,9062,"similar_male","similar_spring","short",1142.244235,0.664516034,0.533813772,0.130702261
9019,9063,"similar_male","similar_spring","medium",4394.467303,0.549396603,0.457069595,0.092327008
9019,9064,"similar_male","similar_spring","long",19983.835009,0.192588985,0.102981214,0.089607771
9019,9065,"similar_male","similar_spring","long",13716.492793,0.575994245,0.400408922,0.175585323
9019,9067,"similar_male","similar_spring","long",9509.434921,0.647738394,0.523696001,0.124042393
9019,9068,"similar_male","similar_spring","long",13289.545807,0.225169545,0.172200544,0.052969001
9019,9069,"similar_male","similar_spring","long",16930.915323,0.524500502,0.420012695,0.104487808
9019,9070,"similar_male","similar_spring","short",2656.070102,0.153177628,0.133164446,0.020013182
9019,9071,"similar_male","similar_spring","short",1309.457071,0.596305481,0.485968846,0.110336635
9019,9072,"similar_male","similar_spring","short",293.614006,0.345281832,0.259133487,0.086148345
9019,9074,"similar_male","similar_spring","short",2438.149854,0.416180484,0.275254646,0.140925838
9019,9075,"similar_male","similar_spring","short",63.928119,0.180422852,0.054635464,0.125787388
9019,9076,"similar_male","similar_spring","short",1733.987754,0.325316266,0.240708478,0.084607787
9019,9077,"similar_male","similar_spring","short",1000.432684,0.343842266,0.14558076,0.198261505
9019,9078,"similar_male","similar_spring","short",963.842949,0.461553922,0.173287489,0.288266433
9019,9079,"similar_male","similar_spring","short",1346.06276,0.679011794,0.406484882,0.272526912
9019,9080,"similar_male","similar_spring","short",125.501889,0.360542328,0.35939248,0.001149848
9019,9084,"similar_male","similar_spring","medium",3463.636631,0.589508524,0.377391067,0.212117457
9019,9090,"similar_male","similar_spring","medium",7290.201425,0.549501697,0.509251784,0.040249914
9019,9093,"similar_male","similar_spring","long",17242.135035,0.487800634,0.413026758,0.074773876
9019,9094,"similar_male","similar_spring","medium",5751.368957,0.67220508,0.422347745,0.249857335
9019,9095,"similar_male","similar_spring","long",9877.076739,0.649418737,0.368078905,0.281339832
9019,9100,"similar_male","similar_spring","medium",6663.300956,0.717346652,0.602530888,0.114815764
9019,9101,"similar_male","similar_spring","medium",3174.416499,0.302093912,0.259358943,0.042734968
9020,9021,"similar_male","similar_spring","short",2360.633546,0.421662952,0.399075767,0.022587184
9020,9022,"similar_male","similar_spring","short",753.575076,0.442641391,0.354613161,0.08802823
9020,9023,"similar_male","similar_spring","short",1174.167654,0.637947903,0.565952407,0.071995497
9020,9024,"similar_male","similar_spring","medium",7410.741481,0.261575283,0.20820943,0.053365853
9020,9025,"similar_male","similar_spring","medium",6236.381688,0.5711852,0.30099836,0.27018684
9020,9026,"similar_male","similar_spring","medium",4765.275877,0.582736145,0.413948899,0.168787246
9020,9027,"similar_male","similar_spring","medium",5870.593728,0.335282191,0.178770999,0.156511193
9020,9028,"similar_male","similar_spring","medium",8449.763722,0.142633456,0.059890271,0.082743186
9020,9029,"similar_male","similar_spring","medium",8698.6321,0.560610656,0.503652087,0.056958569
9020,9030,"similar_male","similar_spring","medium",5089.575069,0.246322825,0.158453998,0.087868827
9020,9031,"similar_male","similar_spring","medium",3001.274399,0.68398064,0.609000482,0.074980158
9020,9032,"similar_male","similar_spring","medium",4263.015093,0.180572895,0.110664693,0.069908202
9020,9033,"similar_male","similar_spring","long",14711.913141,0.692340945,0.61386317,0.078477775
9020,9034,"similar_male","similar_spring","long",14802.335253,0.666793567,0.485153435,0.181640132
9020,9035,"similar_male","similar_spring","long",12422.659755,0.28523341,0.185804372,0.099429038
9020,9036,"similar_male","similar_spring","long",16358.374665,0.761192901,0.581891428,0.179301472
9020,9037,"similar_male","similar_spring","long",12929.704185,0.572041796,0.468824476,0.10321732
9020,9038,"similar_male","similar_spring","long",16150.967743,0.529232088,0.492781312,0.036450777
9020,9039,"similar_male","similar_spring","medium",4538.950073,0.277461415,0.124392921,0.153068493
9020,9040,"similar_male","similar_spring","medium",5227.199328,0.261233368,0.106305642,0.154927727
9020,9041,"similar_male","similar_spring","medium",3851.745034,0.495499489,0.347379905,0.148119584
9020,9042,"similar_male","similar_spring","medium",3491.627634,0.640739801,0.492315806,0.148423995
9020,9043,"similar_male","similar_spring","medium",7281.617836,0.897195164,0.620384503,0.27681066
9020,9044,"similar_male","similar_spring","medium",7936.680847,0.565289565,0.338516988,0.226772577
9020,9045,"similar_male","similar_spring","medium",8211.547945,0.512044552,0.235454316,0.276590236
9020,9046,"similar_male","similar_spring","medium",7681.525712,0.75321579,0.618414923,0.134800867
9020,9047,"similar_male","similar_spring","medium",8034.897182,0.74060481,0.482887877,0.257716934
9020,9051,"similar_male","similar_spring","short",2390.24457,0.43438844,0.170767753,0.263620687
9020,9052,"similar_male","similar_spring","short",2073.899711,0.484718381,0.438685355,0.046033026
9020,9053,"similar_male","similar_spring","short",1052.902407,0.314732696,0.226296683,0.088436012
9020,9054,"similar_male","similar_spring","short",1117.952707,0.547232199,0.389815927,0.157416271
9020,9055,"similar_male","similar_spring","short",2903.035189,0.606938666,0.474974156,0.13196451
9020,9056,"similar_male","similar_spring","short",2477.87331,0.338275427,0.138662677,0.19961275
9020,9057,"similar_male","similar_spring","short",556.685541,0.281567906,0.265320222,0.016247683
